text,label
Your domestic parcel tracking code RR*-16PH is undeliverable due to unverified recipient info. Please check mada-ph.la,General Spam
"Hello,<REAL NAME>! Ang swerte mo talaga! Nakuha mo ang 18-888 raffle ticket! Pindutin na: ga-me.eu/gzzr para kunin ang bonus mo!",Gambling
"Hi,<REAL NAME>! Gusto mo ba ng 18-888 raffle ticket? Mag-register na sa goo-d.eu/biwm at simulan ang saya!",General Spam
"Hey,<REAL NAME>! Good news! Nakuha mo ang 18-888 raffle ticket! Pindutin dito: goo-d.eu/ucuj para sa bonus mo!",General Spam
Tracking Code (RR*197PH) The courier arrived 1 days ago but delivery failed. Please visit pw29b.cn and we will reschedule the delivery after your validate.,Phishing
"rrrbet.ss777b.fo App to get 18-88, 100 to get 77, and enjoy 10% discount for daily deposits",Gambling
"App to get 18-88, 100 to get 77, and enjoy 10% discount for daily deposits fg777.ss777b.fo",Gambling
"Hey,Good news,may 18+77+300 free para sa'yo! Punta na dito: mar-t.eu/n9mw !",General Spam
"Hi,Ready ka na ba? Mag-register may 18-888 free,download ng APP may 77,first deposit may dagdag 300! Tara na: mar-t.eu/ucup !",General Spam
"Hey,Alam mo ba? Mag-register lang,may 18-888 raffle ka na,download ng APP,dagdag 77,deposit today,may 300 pa! Bisitahin: mar-t.eu/gzfv !",General Spam
"ang galing! Mag-register ka lang,may 18-888,download ng APP,dagdag 77. First deposit? Boom,dagdag 300! Kunin na: mar-t.eu/biw8 !",General Spam
"Hi,Andito na ang reward mo! Sa tatlong simpleng hakbang,makakakuha ka ng 18+77+300. Tingnan dito: mar-t.eu/ertaz !",General Spam
"Uy,Alam mo ba,may 18-888 raffle ticket ka at libreng 77 sa pag-download ng APP! Check mo dito: mar-t.eu/vrtv !",General Spam
"Hey,Gusto mo ba ng 18-888 raffle ticket? Mag-register at makuha mo 'yan agad! Punta na sa: mar-t.eu/uci2 !",General Spam
"Hi,May libreng 77 ka kapag nag-download ka ng APP! I-click na dito para simulan: mar-t.eu/gzxw !",General Spam
"Hey,May 18-888 raffle ticket,libreng 77 sa APP,at dagdag 300 sa deposit na 500! Mag-register na: mar-t.eu/2nh8 !",General Spam
"Hi,Gusto mo ba ng 18-888 raffle ticket,libreng 77 sa APP,at dagdag 300 sa deposit na 500? I-click dito: mar-t.eu/uciz !",General Spam
Na refund na sa iyong account ang P2020 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na: win996.fo,General Spam
Congratulations on receiving a special invitation. Register to receive for free 1.ss777b.fo,"Gambling, Phishing"
"Your My-SSS member is not enrolled in a payment method, please complete the enrollment: sss-my.in/?ifn=83h3kd to receive your monthly benefits and stipend",General Spam
"Wow,<REAL NAME>! Ang swerte mo naman! May 18-888 raffle ticket ka! Punta na dito: beeph.eu/ucuq para kunin ang bonus mo!",Gambling
"Hi,<REAL NAME>! Ang galing mo! May 18-888 raffle ticket ka! Click na dito: beeph.eu/n9m7 para makuha ang bonus mo!",General Spam
"Hello,<REAL NAME>! Alam mo ba? May 18-888 raffle ticket ka! I-click dito: beeph.eu/biwd para sa bonus mo!",General Spam
"Hey,<REAL NAME>! Good news! Nakuha mo ang 18-888 raffle ticket! Pindutin dito: beeph.eu/vrtv para sa bonus mo!",General Spam
"Ay,<REAL NAME>! Sobrang swerte mo! May 18-888 raffle ticket ka! I-click na 'to: beeph.eu/ucua para makuha ang bonus mo!",Gambling
"Mag-log in para makatanggap ng hanggang 555, at magkaroon din ng pagkakataong manalo ng IPhone15Pro >>> klv7o7bbea.uk",General Spam
Ikaw ang maswerteng 5JL  Makatanggap ng P555 na   bonus >>> ras525.pgwinwin.fi,Gambling
"Hi, Ang galing mo! May 18-888 raffle ticket ka! Click na dito: pluss.la/ertaj para makuha ang bonus mo!",General Spam
"Hey, Swerte ka! May 18-888 raffle ticket ka! Click dito: pluss.la/gzxy para makuha ang bonus mo!",Gambling
"Wow, Amazing! May 18-888 raffle ticket ka! Punta na dito: pluss.la/2nzq para kunin ang bonus mo!",General Spam
"Uy, Congrats! May 18-888 raffle ticket ka! I-click mo dito: pluss.la/2nh2 para sa bonus mo!",Phishing
Magrehistro bilang isang miyembro at makakuha ng mga bonus! is suz17s7bct.uk,General Spam
Sali na sa ating photo contest promotion upang manalo ng kamangha-manghang premyo 666cc.la/Ej2D,General Spam
Your delivery attempt was unsuccessful. Please visit the link below to reschedule: phpost.tw,General Spam
"Your DOMESTIC MAIL has been returned to your local post office, please click ph-post.la to complete the verification and request a re-delivery.",Phishing
"5JL registration free 1777 bonus, maaari kang sumalisa: luck77.so",Gambling
"Your DOMESTIC MAIL has been returned to your local post office, please click postphl.tw to complete the verification and request a re-delivery.",Phishing
"Your DOMESTIC MAIL has been returned to your local post office, please click postphl.tw to complete the verification and request a re-delivery.",Phishing
"Exclusive benefits are waiting for you! Get a free umbrella, T-shirt, hat, and P200 bonus! Join our Telegram: @SpinsPHLive",General Spam
Na refund na sa iyong account ang P2210 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na: gins32.ltd,General Spam
Magrehistro bilang isang miyembro at makakuha ng mga bonus! is sa1y7n7lbc.uk,General Spam
"Good day from BancoDeOro,    As part of our continuous effort to bring you the best eWallet services, we advised you to verify your account information to continually access. Failure to do so will result in an account suspension.    Verify here: bdo.url-ph.tw",Bank Scam
PH Postal: Your Domestic MAIL has arrived and has been returned to the post office due to the need to verify the identity of the recipient.View: phlmh.tw,Phishing
"Hello,<REAL NAME>!Register to play online and win P$50 at Slot Machine at 567cc.at/jMCg",Gambling
Palakasin ang iyong first deposit at maglaro ng more games with 100% bonus at may free red envelope. wi96.mobi,Gambling
"I found a BUG here at sa1y7n7lbc.uk , deposit 500P and win 10K. You can win money on every bet.",General Spam
"I found a BUG here at sa1y7n7lbc.uk, deposit 100P and win 10K. You can win money on every bet.",General Spam
Join us this Saturday and win up to 999p Bonus! Don't miss out!  WinPnow.eu  Spin now at WinningPlus and win a Xiaomi 14! Don't miss out!,General Spam
lawin888.de Unlock the Ultimate Prizes! CIaim 166P free now and get a chance to win up to 1OOO times your winnings!,General Spam
"Mag-recharge get 100% bonus, gamitin ang 100 para manalo ng 10k!  y6xte4ab.ca",General Spam
"Don't miss Payday Bonanza at WinPnow.eu! Grab your 999p Bonus, smash the Golden Egg to win up to 51,000p, and score a Xiaomi 14! Play now for big wins",General Spam
"Payday Bonanza's arrived at WinPnow.eu! Get in for fun & huge wins! Claim 999p Bonus, smash the Golden Egg to win up to 51,000p & grab a Xiaomi 14",General Spam
FG777: Ang bagong 1999 na libreng b0nus ay random na ipapamahagi sa lalong madaling panahon.Mag-log in ngayon para makatanggap  f77gg.ac/700,Gambling
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: epcw.eu   maglaro ngayun!,Gambling
Palakihin ang iyong mga kita gamit ang 100% Welcome Bonus Magdeposit ngayon at manalo ng malaki!  website: epcw.eu   maglaro ngayun!,Gambling
PH Postal:Your package has been returned to the local post office and cannot be re-delivered due to the need to verify the recipient identity. View mdph.tw,Phishing
PH Postal:Your package has been returned to the local post office and cannot be re-delivered due to the need to verify the recipient identity. View postph.tw,Phishing
"Chill out with big wins! Get 7,777p Free Bonus at   panaloka.de   Coolly navigate the Mystery AMPAO to win 500,000p! Start your cool adventure!",Gambling
"Oi,<REAL NAME>ready ka ba? CO777,mag-offer ng 88 sa mga bagong player. Mag-log in sa: titok.la/biyy !",Gambling
"Wow,<REAL NAME> I-try ang CO777! May 188 na bonus pag nag-register ka. Suriin sa: titok.la/ry6a !",Gambling
"Psst,<REAL NAME>gusto mo ba ng libre? CO777,magbigay ng 88 pag mag-register ka. Dalawin ang: titok.la/biyp !",Gambling
"Kumusta,<REAL NAME> Sumali sa CO777 at may free 88 ka agad! Mag-click dito: titok.la/4f4z para magsimula!",Gambling
"Kumusta,<REAL NAME> Sumali sa CO777 at may free 88 ka agad! Mag-click dito: titok.la/4f4z para magsimula!",Gambling
"Exclusive coupon  Code: DIWATA88  Log in without deposit and receive up to bonus immediately  Limited quantity, daily limit 100 people  >>>diwata.tw",General Spam
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: EpcWln.eu   maglaro ngayun!,Gambling
"good news for you. There is a BUG in this online betting website. Recharge 500P and get 1000P, which can be withdrawn immediately. sp1a7v7otw.uk",General Spam
"Big wins, small bets! 100 pesos becomes 50K in GPLAY Dare to win at  h7s3k00.ca",General Spam
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: Ep1cwin.eu   maglaro ngayun!,Gambling
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: Ep1cwin.eu   maglaro ngayun!,Gambling
Palakihin ang iyong mga kita gamit ang 100% Welcome Bonus Magdeposit ngayon at manalo ng malaki!  website: EpcsWin.eu   maglaro ngayun!,Gambling
"Notice from BDO: In an ongoing effort to provide you with the best online banking services, we would like to request your account validation and continuously utilize digital banking and obtain an OTP. Proceed to mybdo.web-ph.uk. Failure to do so will result in an account suspension.",Bank Scam
"This website has a BUG. Deposit 500 and get 500 bonus, and you can withdraw immediately. It will expire tomorrow, come and make money. jk1by67a7q.at",General Spam
Join 177bet and get 888P bonuses for free. Win 50K grand prize jk1by67a7q.at,General Spam
Join 177bet and get 888P bonuses for free. Win 50K grand prize jk1by67a7q.at,General Spam
"Hi Epic FAM , huwag kalimutang i-claim ang iyong sign in reward araw-araw sa INBOX , CLAIM AT MANALO ng 100% Website : EpcWinPh.eu    maglaro ngayun!",Gambling
MMDA NO-CONTACT Apprehension:  Visit gov-md.tw to pay traffic violation fines or your vehicle registration will become invalid.,General Spam
"<REAL NAME> libreng raffle alert! Manalo ng hanggang 777 sa s-mt.ca/bjpb . 'Yan ang hinahanap mo, di ba? Sali na sa s-mt.ca/v6vd",Gambling
MMDA No-Touch Arrest Penalty Notice:  Pay traffic fines through phmy.tw upon notification or driver permit will be suspended for 30 days.,General Spam
MMDA No-Touch Arrest Penalty Notice:  Visit go-phgov.tw to pay traffic violation fines or your vehicle registration will become invalid,General Spam
Good news for you!This website has a BUG. Deposit 500P and get 500P as a gift. Withdraw funds immediately pl5n7x7mal.at,General Spam
May Bonanza package! Magdeposito at makakuha ng 3 araw na libreng kredito UP to 300 p at 100% welcome bonus. Website : epwinph.eu   Maglaro ngayon!,Gambling
Good news for you! This website has a BUG. Recharge 500P and get 500P free. You can withdraw money immediately v1i77ba1et.at,General Spam
[Epicwin]: Experience the thrill of victory with EpicWin's Daily Cashback! Get up to 5000p Slot Welcome Bonus!   Trusted Website: EpicWph.eu    Play Now!,Gambling
"Good day from GCash,    We would like to inform you that your account is under review, we request you to verify your account to continually access our eWallet services.    Verify here:   titan.is/GCashUpdateAdvisory",Bank Scam
"Your payday just got better with GoJackpot! Claim 6,888p bonus now!    GoJpot.eu    Dreaming of the Samsung Galaxy S23+? Spin now for your chance to win it!",Gambling
Win Big with a 228% bonus up to 10766 PHP! Daily Crazy 200% depo 100 Free 200p & Spin and Win 50K Cash! Super Deal at k28ph.tw,General Spam
Get Set for the Payday Bonanza! Claim Your 999p Bonus Tomorrow!    WinPlusNa.eu    Try your luck in the spin game to win a Xiaomi 14! Enjoy 588p + 388p Bonus!,Phishing
"<REAL NAME>Sumali na at tamasahin ang 2% na unlimited rebate, libreng P57 madaling kunin, at may deposit 100 get 100 na promo sa s-mt.ca/v7w4",General Spam
Makuha ang iyong 7777p na bonus ngayon! I~down load lamang ang App at makuha ito nang libre. Bisitahin:   https://tq775.tw,Gambling
"[Epicwin]: Stay entertained with EpicWin's Daily Cashback!    Trusted Website: EpicWinsph1.eu    Dive into the action with a 5,000p Slot Welcome Bonus!",Gambling
"Mag-recharge get 100% bonus, gamitin ang 100 para manalo ng 10k!  1q2w3e8.ca",General Spam
"(Bill Reminder) You have 47,568 to collect.  Expire in 48 hours.  Please get it now:  bk.qa9.ca/nvk",General Spam
"Banco De Oro    You're having issues with account security. Please review them now at centi.ai/BDO-Online    Sincerely, BANCO DE ORO",Bank Scam
"Tara na, libreng 100 pesos ang naghihintay sa'yo!    spinsnow.eu    Mag-Enjoy sa Spins, bawat laro ay may mga bonus! Mag-sign up na!",Gambling
"Elevate your gaming prowess with WinningPlus! Enjoy a 100% deposit bonus !    WinPlusna.eu    And win up to P10,000! Join now!",General Spam
"Long time no see, this is a 999P gift, sana matanggap mo 17a7be1t.at",General Spam
"Magdeposito ng 100P, makakuha ng 100P na libre  1q2w3e8.ca",General Spam
Mag-recharge ng 100p at makakuha ng 50K cash  1q2w3e7.ca,General Spam
"Doblehin naten ang deposit mo ! Dito lamang sa PanaloKa! 2,000p mo ay magiging 4,000p !    Panalokawins.eu    Claim your 300% FIRST BONUS! sign up now","Gambling, Phishing"
2.Mag-recharge ng 100p at makakuha ng 50K cash  1q2w3e7.ca,General Spam
"I-double mo na ang saya at panalo mo.100% deposit bonus,naghihintay sayo. 2i1v7y7.at",Gambling
"1.Magdeposito ng 100P, makakuha ng 100P na libre  1q2w3e7.ca",General Spam
APP download reward P18Promotion details:   URL: lvjili.eu    New members get a free P18 download bonus and can claim up to PHP 777P,Gambling
"Ready Exciting Weekend at Sbet! Enjoy 200% Deposit Bonus With Free 3,000p!    Sbetwin.eu    Win Big Now from Weekend Special Prize Pool & Get Up to 22% Extra Bonus",General Spam
